chr.x	starts	end	DAY0	DAY4	DIFF	label	AB_chr	AB_starts	AB_ends	DAY0_AB	DAY4_AB	chr.y	RE_starts	RE_ends	gene	log2FoldChange	padj	DAY0_Ets1	DAY4_Ets1	DAY0_p300	DAY4_p300	DAY0_ATAC	DAY4_ATAC	Ets1_FC	p300_FC	ATAC_FC	st	RE_len	cate	comp
chr4	136100000	136200000	-0.01234903668	0.01144924207	0.02379827875	chr4 136100000 136200000	chr4	136100000	136200000	-0.01234903668	0.01144924207	chr4	136171394	136173394	E2f2	-1.13156433320192	2.03840852313836e-15	3	5	4	2	113	68	1.5	-1.66666666666667	-1.65217391304348	+	2000	PROMOTER	BtoA
chr4	136100000	136200000	-0.01234903668	0.01144924207	0.02379827875	chr4 136100000 136200000	chr4	136100000	136200000	-0.01234903668	0.01144924207	chr4	136148000	136151800	Id3	0.360792980865973	1.75350979437899e-10	5	7	1	3	1263	1114	1.4	3	-1.13375224416517	+	3800	ENHANCER	BtoA
chr4	136200000	136300000	-0.01234903668	0.01144924207	0.02379827875	chr4 136200000 136300000	chr4	136200000	136300000	-0.01234903668	0.01144924207	chr4	136205365	136207365	Asap3	-0.655226133220137	1.43588988774199e-13	1	5	1	2	158	129	3	1.5	-1.22307692307692	+	2000	PROMOTER	BtoA
chr4	136200000	136300000	-0.01234903668	0.01144924207	0.02379827875	chr4 136200000 136300000	chr4	136200000	136300000	-0.01234903668	0.01144924207	chr4	136246729	136248729	Tcea3	-0.191868418915775	0.0071131923536967	3	2	3	5	105	71	-1.33333333333333	1.5	-1.47222222222222	+	2000	PROMOTER	BtoA
chr4	136200000	136300000	-0.01234903668	0.01144924207	0.02379827875	chr4 136200000 136300000	chr4	136200000	136300000	-0.01234903668	0.01144924207	chr4	136283683	136285683	Zfp46	-0.0916663750976127	0.221844199185273	3	2	2	4	300	475	-1.33333333333333	1.66666666666667	1.58139534883721	+	2000	PROMOTER	BtoA
chr4	136300000	136400000	-0.01234903668	0.01144924207	0.02379827875	chr4 136300000 136400000	chr4	136300000	136400000	-0.01234903668	0.01144924207	chr4	136309942	136311942	Hnrnpr	-0.592197193688254	1.33494340198204e-40	3	4	2	3	430	383	1.25	1.33333333333333	-1.12239583333333	+	2000	PROMOTER	BtoA
chr4	136400000	136500000	-0.01234903668	0.01144924207	0.02379827875	chr4 136400000 136500000	chr4	136400000	136500000	-0.01234903668	0.01144924207	chr4	136468761	136470761	Luzp1	0.742182567023874	8.33604736715769e-54	2	3	1	1	214	165	1.33333333333333	0	-1.29518072289157	+	2000	PROMOTER	BtoA
chr4	136600000	136700000	-0.01234903668	0.01144924207	0.02379827875	chr4 136600000 136700000	chr4	136600000	136700000	-0.01234903668	0.01144924207	chr4	136601723	136603723	Kdm1a	0.108467081279507	0.0197543089600788	0	3	2	1	194	163	4	-1.5	-1.1890243902439	+	2000	PROMOTER	BtoA
chr4	136600000	136700000	-0.01234903668	0.01144924207	0.02379827875	chr4 136600000 136700000	chr4	136600000	136700000	-0.01234903668	0.01144924207	chr4	136609437	136611437	Tex46	NA	NA	0	2	0	1	20	13	3	2	-1.5	+	2000	PROMOTER	BtoA
chr4	136800000	136900000	-0.01234903668	0.01144924207	0.02379827875	chr4 136800000 136900000	chr4	136800000	136900000	-0.01234903668	0.01144924207	chr4	136834988	136836988	Ephb2	0.464489391236902	7.78218127353574e-22	3	3	1	4	122	73	0	2.5	-1.66216216216216	+	2000	PROMOTER	BtoA
chr4	136800000	136900000	-0.01234903668	0.01144924207	0.02379827875	chr4 136800000 136900000	chr4	136800000	136900000	-0.01234903668	0.01144924207	chr4	136840100	136842100	Ephb2	0.464489391236902	7.78218127353574e-22	1	2	2	2	36	31	2	0	-1.16129032258065	+	2000	ENHANCER	BtoA
chr4	136800000	136900000	-0.01234903668	0.01144924207	0.02379827875	chr4 136800000 136900000	chr4	136800000	136900000	-0.01234903668	0.01144924207	chr4	136860800	136866600	C1qb	NA	NA	10	3	4	13	46	47	-3.33333333333333	3.25	1.02173913043478	+	5800	ENHANCER	BtoA
chr4	136800000	136900000	-0.01234903668	0.01144924207	0.02379827875	chr4 136800000 136900000	chr4	136800000	136900000	-0.01234903668	0.01144924207	chr4	136885187	136887187	C1qb	NA	NA	6	2	3	5	21	22	-2.33333333333333	1.5	1.04545454545455	+	2000	PROMOTER	BtoA
chr4	136800000	136900000	-0.01234903668	0.01144924207	0.02379827875	chr4 136800000 136900000	chr4	136800000	136900000	-0.01234903668	0.01144924207	chr4	136897803	136899803	C1qa	NA	NA	4	0	0	1	9	19	-5	2	2	+	2000	PROMOTER	BtoA
chr4	136800000	136900000	-0.01234903668	0.01144924207	0.02379827875	chr4 136800000 136900000	chr4	136800000	136900000	-0.01234903668	0.01144924207	chr4	136892065	136894065	C1qc	NA	NA	1	1	1	3	37	39	0	2	1.05263157894737	+	2000	PROMOTER	BtoA
chr4	136900000	137000000	-0.01234903668	0.01144924207	0.02379827875	chr4 136900000 137000000	chr4	136900000	137000000	-0.01234903668	0.01144924207	chr4	136925600	136927600	C1qa	NA	NA	3	2	0	2	4	16	-1.5	Inf	4	+	2000	ENHANCER	BtoA
chr4	136900000	137000000	-0.01234903668	0.01144924207	0.02379827875	chr4 136900000 137000000	chr4	136900000	137000000	-0.01234903668	0.01144924207	chr4	136966400	136968800	Epha8	4.46045001705481	6.25786972307084e-34	3	4	1	2	13	24	1.33333333333333	2	1.84615384615385	+	2400	ENHANCER	BtoA
chr4	137000000	137100000	-0.01234903668	0.01144924207	0.02379827875	chr4 137000000 137100000	chr4	137000000	137100000	-0.01234903668	0.01144924207	chr4	137047801	137049801	Zbtb40	0.655310205977738	4.0519087509372e-15	3	4	2	4	203	181	1.25	1.66666666666667	-1.12087912087912	+	2000	PROMOTER	BtoA
chr4	137200000	137300000	-0.01234903668	0.01144924207	0.02379827875	chr4 137200000 137300000	chr4	137200000	137300000	-0.01234903668	0.01144924207	chr4	137276489	137278489	Wnt4	-0.234154826300709	0.0865547213440068	5	7	4	2	119	66	1.33333333333333	-1.66666666666667	-1.7910447761194	+	2000	PROMOTER	BtoA
chr4	137300000	137400000	-0.01234903668	0.01144924207	0.02379827875	chr4 137300000 137400000	chr4	137300000	137400000	-0.01234903668	0.01144924207	chr4	137305600	137308000	Wnt4	-0.234154826300709	0.0865547213440068	3	2	5	5	22	26	-1.5	0	1.18181818181818	+	2400	ENHANCER	BtoA
chr4	137300000	137400000	-0.01234903668	0.01144924207	0.02379827875	chr4 137300000 137400000	chr4	137300000	137400000	-0.01234903668	0.01144924207	chr4	137356720	137358720	Cdc42	-0.00988143406809988	0.779625889744974	4	1	1	2	177	172	-2.5	1.5	-1.02890173410405	+	2000	PROMOTER	BtoA
chr4	137400000	137500000	-0.01234903668	0.01144924207	0.02379827875	chr4 137400000 137500000	chr4	137400000	137500000	-0.01234903668	0.01144924207	chr4	137408791	137410791	Cela3a	NA	NA	4	3	1	1	25	36	-1.25	0	1.42307692307692	+	2000	PROMOTER	BtoA
chr4	137400000	137500000	-0.01234903668	0.01144924207	0.02379827875	chr4 137400000 137500000	chr4	137400000	137500000	-0.01234903668	0.01144924207	chr4	137429540	137431540	Cela3b	NA	NA	1	2	1	3	29	31	1.5	2	1.06666666666667	+	2000	PROMOTER	BtoA
chr4	137400000	137500000	-0.01234903668	0.01144924207	0.02379827875	chr4 137400000 137500000	chr4	137400000	137500000	-0.01234903668	0.01144924207	chr4	137467769	137469769	Hspg2	0.046515365629218	0.442224256459023	4	1	3	5	323	242	-2.5	1.5	-1.33333333333333	+	2000	PROMOTER	BtoA
chr4	137400000	137500000	-0.01234903668	0.01144924207	0.02379827875	chr4 137400000 137500000	chr4	137400000	137500000	-0.01234903668	0.01144924207	chr4	137460800	137462800	Hspg2	0.046515365629218	0.442224256459023	1	7	2	2	25	45	7	0	1.8	+	2000	ENHANCER	BtoA
chr4	137500000	137600000	-0.01234903668	0.01144924207	0.02379827875	chr4 137500000 137600000	chr4	137500000	137600000	-0.01234903668	0.01144924207	chr4	137537286	137539286	Mir7018	NA	NA	3	2	0	5	14	25	-1.33333333333333	6	1.73333333333333	+	2000	PROMOTER	BtoA
chr4	137500000	137600000	-0.01234903668	0.01144924207	0.02379827875	chr4 137500000 137600000	chr4	137500000	137600000	-0.01234903668	0.01144924207	chr4	137581104	137583104	Ldlrad2	0.389818042226279	NA	1	3	1	2	16	16	2	1.5	0	+	2000	PROMOTER	BtoA
chr4	137500000	137600000	-0.01234903668	0.01144924207	0.02379827875	chr4 137500000 137600000	chr4	137500000	137600000	-0.01234903668	0.01144924207	chr4	137592755	137594755	Usp48	0.510446641262412	9.22100794732685e-19	1	2	0	2	475	450	1.5	3	-1.05543237250554	+	2000	PROMOTER	BtoA
chr4	137600000	137700000	-0.01234903668	0.01144924207	0.02379827875	chr4 137600000 137700000	chr4	137600000	137700000	-0.01234903668	0.01144924207	chr4	137663726	137665726	Rap1gap	1.36729804317019	4.20858311080868e-61	3	3	1	4	133	114	0	2.5	-1.16521739130435	+	2000	PROMOTER	BtoA
chr4	137700000	137800000	-0.01234903668	0.01144924207	0.02379827875	chr4 137700000 137800000	chr4	137700000	137800000	-0.01234903668	0.01144924207	chr4	137735500	137737500	Rap1gap	1.36729804317019	4.20858311080868e-61	3	4	0	2	324	761	1.33333333333333	Inf	2.34876543209877	+	2000	ENHANCER	BtoA
chr4	137700000	137800000	-0.01234903668	0.01144924207	0.02379827875	chr4 137700000 137800000	chr4	137700000	137800000	-0.01234903668	0.01144924207	chr4	137795384	137797384	Alpl	2.84349514102511	1.03632329856551e-252	4	3	3	2	15	18	-1.25	-1.33333333333333	1.1875	+	2000	PROMOTER	BtoA
chr4	137700000	137800000	-0.01234903668	0.01144924207	0.02379827875	chr4 137700000 137800000	chr4	137700000	137800000	-0.01234903668	0.01144924207	chr4	137705606	137707606	Rap1gapos	0.38982909723421	NA	1	4	2	3	21	15	2.5	1.33333333333333	-1.375	+	2000	PROMOTER	BtoA
chr4	137800000	137900000	-0.01234903668	0.01144924207	0.02379827875	chr4 137800000 137900000	chr4	137800000	137900000	-0.01234903668	0.01144924207	chr4	137861237	137863237	Ece1	0.425502642730574	0.00435273988517926	3	7	1	4	403	365	2	2.5	-1.10382513661202	+	2000	PROMOTER	BtoA
chr4	137900000	138000000	-0.01234903668	0.01144924207	0.02379827875	chr4 137900000 138000000	chr4	137900000	138000000	-0.01234903668	0.01144924207	chr4	137992022	137994022	Eif4g3	0.427676149211483	2.3838456680454e-21	1	3	2	2	104	123	2	0	1.18095238095238	+	2000	PROMOTER	BtoA
chr4	138100000	138200000	-0.01234903668	0.01144924207	0.02379827875	chr4 138100000 138200000	chr4	138100000	138200000	-0.01234903668	0.01144924207	chr4	138162209	138164209	Mir6399	NA	NA	1	2	1	3	16	21	1.5	2	1.29411764705882	+	2000	PROMOTER	BtoA
chr4	138200000	138300000	-0.01234903668	0.01144924207	0.02379827875	chr4 138200000 138300000	chr4	138200000	138300000	-0.01234903668	0.01144924207	chr4	138249435	138251435	Kif17	-1.56425934193463	0.0520897977571835	5	3	4	2	18	26	-1.5	-1.66666666666667	1.42105263157895	+	2000	PROMOTER	BtoA
chr4	138200000	138300000	-0.01234903668	0.01144924207	0.02379827875	chr4 138200000 138300000	chr4	138200000	138300000	-0.01234903668	0.01144924207	chr4	138249403	138251403	Sh2d5	-0.372767361715534	0.458244411643089	5	3	4	2	18	26	-1.5	-1.66666666666667	1.42105263157895	+	2000	PROMOTER	BtoA
chr4	138200000	138300000	-0.01234903668	0.01144924207	0.02379827875	chr4 138200000 138300000	chr4	138200000	138300000	-0.01234903668	0.01144924207	chr4	138215296	138217296	Hp1bp3	-0.342677878302587	9.48348365627255e-42	4	4	4	3	379	340	0	-1.25	-1.11436950146628	+	2000	PROMOTER	BtoA
chr4	138300000	138400000	-0.01234903668	0.01144924207	0.02379827875	chr4 138300000 138400000	chr4	138300000	138400000	-0.01234903668	0.01144924207	chr4	138303730	138305730	Ddost	-0.050747525166975	0.150811294675455	1	3	2	2	303	281	2	0	-1.07801418439716	+	2000	PROMOTER	BtoA
chr4	138300000	138400000	-0.01234903668	0.01144924207	0.02379827875	chr4 138300000 138400000	chr4	138300000	138400000	-0.01234903668	0.01144924207	chr4	138325307	138327307	Pink1	0.25233541233519	8.33697865702801e-05	1	4	0	1	416	399	2.5	2	-1.0425	+	2000	PROMOTER	BtoA
chr4	138300000	138400000	-0.01234903668	0.01144924207	0.02379827875	chr4 138300000 138400000	chr4	138300000	138400000	-0.01234903668	0.01144924207	chr4	138315200	138317200	Mir7019	NA	NA	2	3	3	1	38	28	1.33333333333333	-2	-1.3448275862069	+	2000	PROMOTER	BtoA
chr4	138300000	138400000	-0.01234903668	0.01144924207	0.02379827875	chr4 138300000 138400000	chr4	138300000	138400000	-0.01234903668	0.01144924207	chr4	138366992	138368992	Cda	-2.0006581756245	0.000377871678879386	3	3	2	6	64	32	0	2.33333333333333	-1.96969696969697	+	2000	PROMOTER	BtoA
chr4	138300000	138400000	-0.01234903668	0.01144924207	0.02379827875	chr4 138300000 138400000	chr4	138300000	138400000	-0.01234903668	0.01144924207	chr4	138395528	138397528	Fam43b	NA	NA	2	2	2	0	22	24	0	-3	1.08695652173913	+	2000	PROMOTER	BtoA
chr4	138400000	138500000	-0.01234903668	0.01144924207	0.02379827875	chr4 138400000 138500000	chr4	138400000	138500000	-0.01234903668	0.01144924207	chr4	138433671	138435671	Mul1	-0.104692297935383	0.46081662381785	5	1	2	1	88	64	-3	-1.5	-1.36923076923077	+	2000	PROMOTER	BtoA
chr4	138400000	138500000	-0.01234903668	0.01144924207	0.02379827875	chr4 138400000 138500000	chr4	138400000	138500000	-0.01234903668	0.01144924207	chr4	138453314	138455314	Camk2n1	-0.279136627998616	0.00154168020475256	1	5	0	2	121	75	3	3	-1.60526315789474	+	2000	PROMOTER	BtoA
chr4	138500000	138600000	-0.01234903668	0.01144924207	0.02379827875	chr4 138500000 138600000	chr4	138500000	138600000	-0.01234903668	0.01144924207	chr4	138542100	138544100	Vwa5b1	NA	NA	1	2	2	6	12	18	2	3	1.5	+	2000	ENHANCER	BtoA
chr4	138600000	138700000	-0.01234903668	0.01144924207	0.02379827875	chr4 138600000 138700000	chr4	138600000	138700000	-0.01234903668	0.01144924207	chr4	138634884	138636884	Vwa5b1	NA	NA	7	1	2	2	30	19	-4	0	-1.55	+	2000	PROMOTER	BtoA
chr4	138700000	138800000	-0.01234903668	0.01144924207	0.02379827875	chr4 138700000 138800000	chr4	138700000	138800000	-0.01234903668	0.01144924207	chr4	138736167	138738167	Ubxn10	NA	NA	5	3	2	1	17	40	-1.5	-1.5	2.27777777777778	+	2000	PROMOTER	BtoA
chr4	138700000	138800000	-0.01234903668	0.01144924207	0.02379827875	chr4 138700000 138800000	chr4	138700000	138800000	-0.01234903668	0.01144924207	chr4	138723792	138725792	Pla2g2c	NA	NA	4	3	3	1	31	19	-1.25	-2	-1.6	+	2000	PROMOTER	BtoA
chr4	138700000	138800000	-0.01234903668	0.01144924207	0.02379827875	chr4 138700000 138800000	chr4	138700000	138800000	-0.01234903668	0.01144924207	chr4	138756626	138758626	Pla2g2f	NA	NA	2	2	1	2	10	26	0	1.5	2.45454545454545	+	2000	PROMOTER	BtoA
chr4	138800000	138900000	-0.01234903668	0.01144924207	0.02379827875	chr4 138800000 138900000	chr4	138800000	138900000	-0.01234903668	0.01144924207	chr4	138830857	138832857	Pla2g2a	NA	NA	2	2	2	4	29	41	0	1.66666666666667	1.4	+	2000	PROMOTER	BtoA
chr4	138800000	138900000	-0.01234903668	0.01144924207	0.02379827875	chr4 138800000 138900000	chr4	138800000	138900000	-0.01234903668	0.01144924207	chr4	138862482	138864482	Pla2g5	0.965498435479023	0.00380719867253168	1	6	3	2	42	86	3.5	-1.33333333333333	2.02325581395349	+	2000	PROMOTER	BtoA
chr4	138900000	139000000	-0.01234903668	0.01144924207	0.02379827875	chr4 138900000 139000000	chr4	138900000	139000000	-0.01234903668	0.01144924207	chr4	138912945	138914945	Otud3	0.353157927212265	0.00294166391033308	1	1	2	0	202	159	0	-3	-1.26875	+	2000	PROMOTER	BtoA
chr4	138900000	139000000	-0.01234903668	0.01144924207	0.02379827875	chr4 138900000 139000000	chr4	138900000	139000000	-0.01234903668	0.01144924207	chr4	138966112	138968112	Rnf186	0.389814646554984	NA	8	2	3	0	10	20	-3	-4	1.90909090909091	+	2000	PROMOTER	BtoA
chr4	138900000	139000000	-0.01234903668	0.01144924207	0.02379827875	chr4 138900000 139000000	chr4	138900000	139000000	-0.01234903668	0.01144924207	chr4	138971888	138973888	Tmco4	-0.203681489420295	0.199004311887443	1	5	2	4	410	396	3	1.66666666666667	-1.0352644836272	+	2000	PROMOTER	BtoA
chr4	139000000	139100000	-0.01234903668	0.01144924207	0.02379827875	chr4 139000000 139100000	chr4	139000000	139100000	-0.01234903668	0.01144924207	chr4	139074570	139076570	Htr6	-3.05363320450885	0.0558524509084011	1	5	5	1	11	16	3	-3	1.41666666666667	+	2000	PROMOTER	BtoA
chr4	139000000	139100000	-0.01234903668	0.01144924207	0.02379827875	chr4 139000000 139100000	chr4	139000000	139100000	-0.01234903668	0.01144924207	chr4	139097500	139099500	Nbl1	0.160471526460692	0.0174349010214871	5	0	1	0	16	19	-Inf	-Inf	1.1875	+	2000	ENHANCER	BtoA
chr4	139000000	139100000	-0.01234903668	0.01144924207	0.02379827875	chr4 139000000 139100000	chr4	139000000	139100000	-0.01234903668	0.01144924207	chr4	139091993	139093993	Nbl1	0.160471526460692	0.0174349010214871	0	3	3	1	138	94	4	-2	-1.46315789473684	+	2000	PROMOTER	BtoA
chr4	139100000	139200000	-0.01234903668	0.01144924207	0.02379827875	chr4 139100000 139200000	chr4	139100000	139200000	-0.01234903668	0.01144924207	chr4	139191899	139193899	Capzb	-0.260909049645323	7.22483056010808e-14	3	2	1	3	255	279	-1.33333333333333	2	1.09375	+	2000	PROMOTER	BtoA
chr4	139300000	139400000	-0.01234903668	0.01144924207	0.02379827875	chr4 139300000 139400000	chr4	139300000	139400000	-0.01234903668	0.01144924207	chr4	139309744	139311744	Akr7a5	-0.00853574155445828	0.944707162853657	1	0	2	4	236	165	-2	1.66666666666667	-1.42771084337349	+	2000	PROMOTER	BtoA
chr4	139300000	139400000	-0.01234903668	0.01144924207	0.02379827875	chr4 139300000 139400000	chr4	139300000	139400000	-0.01234903668	0.01144924207	chr4	139351587	139353587	Emc1	-0.126153171104766	0.0384907978691757	1	5	1	3	213	165	3	2	-1.28915662650602	+	2000	PROMOTER	BtoA
chr4	139300000	139400000	-0.01234903668	0.01144924207	0.02379827875	chr4 139300000 139400000	chr4	139300000	139400000	-0.01234903668	0.01144924207	chr4	139351576	139353576	Mrto4	-0.255963219276133	8.80991237933591e-09	1	5	1	3	216	165	3	2	-1.30722891566265	+	2000	PROMOTER	BtoA
chr4	139300000	139400000	-0.01234903668	0.01144924207	0.02379827875	chr4 139300000 139400000	chr4	139300000	139400000	-0.01234903668	0.01144924207	chr4	139351609	139353609	Ubr4	-0.510275479465861	2.13725718006266e-16	1	5	1	3	212	165	3	2	-1.28313253012048	+	2000	PROMOTER	BtoA
chr4	139500000	139600000	-0.01234903668	0.01144924207	0.02379827875	chr4 139500000 139600000	chr4	139500000	139600000	-0.01234903668	0.01144924207	chr4	139529548	139531548	Iffo2	0.339815418607454	5.85856264536302e-17	3	1	1	1	11	23	-2	0	2	+	2000	PROMOTER	BtoA
chr4	139600000	139700000	-0.01234903668	0.01144924207	0.02379827875	chr4 139600000 139700000	chr4	139600000	139700000	-0.01234903668	0.01144924207	chr4	139602186	139604186	Aldh4a1	-0.555405154235891	2.08155836163776e-11	4	3	5	2	91	141	-1.25	-2	1.54347826086957	+	2000	PROMOTER	BtoA
chr4	139600000	139700000	-0.01234903668	0.01144924207	0.02379827875	chr4 139600000 139700000	chr4	139600000	139700000	-0.01234903668	0.01144924207	chr4	139643042	139645042	Mir7020	NA	NA	3	3	2	3	43	37	0	1.33333333333333	-1.15789473684211	+	2000	PROMOTER	BtoA
chr4	139600000	139700000	-0.01234903668	0.01144924207	0.02379827875	chr4 139600000 139700000	chr4	139600000	139700000	-0.01234903668	0.01144924207	chr4	139652538	139654538	Tas1r2	0.38984936492827	NA	2	6	3	4	22	65	2.33333333333333	1.25	2.8695652173913	+	2000	PROMOTER	BtoA
chr4	140600000	140700000	-0.01746090705	0.01693264573	0.03439355278	chr4 140600000 140700000	chr4	140600000	140700000	-0.01746090705	0.01693264573	chr4	140665012	140667012	Arhgef10l	1.01657469292648	2.28563835522016e-13	4	1	3	0	41	48	-2.5	-4	1.16666666666667	+	2000	PROMOTER	BtoA
chr4	140600000	140700000	-0.01746090705	0.01693264573	0.03439355278	chr4 140600000 140700000	chr4	140600000	140700000	-0.01746090705	0.01693264573	chr4	140688000	140690196	Rcc2	-0.093712456359142	0.0419243618632075	4	2	1	4	84	90	-2	4	1.07142857142857	+	2196	ENHANCER	BtoA
chr4	140700000	140800000	-0.01746090705	0.01693264573	0.03439355278	chr4 140700000 140800000	chr4	140700000	140800000	-0.01746090705	0.01693264573	chr4	140699541	140701541	Rcc2	-0.093712456359142	0.0419243618632075	3	1	1	2	213	188	-2	1.5	-1.13227513227513	+	2000	PROMOTER	BtoA
chr4	140700000	140800000	-0.01746090705	0.01693264573	0.03439355278	chr4 140700000 140800000	chr4	140700000	140800000	-0.01746090705	0.01693264573	chr4	140741643	140743643	Padi6	0.965368677335063	NA	1	5	3	3	14	30	3	0	2.06666666666667	+	2000	PROMOTER	BtoA
chr4	140700000	140800000	-0.01746090705	0.01693264573	0.03439355278	chr4 140700000 140800000	chr4	140700000	140800000	-0.01746090705	0.01693264573	chr4	140778900	140780900	Padi4	2.62956121103559	0.0221874073346372	2	1	0	1	50	66	-2	Inf	1.32	+	2000	ENHANCER	BtoA
chr4	140700000	140800000	-0.01746090705	0.01693264573	0.03439355278	chr4 140700000 140800000	chr4	140700000	140800000	-0.01746090705	0.01693264573	chr4	140773236	140775236	Padi4	2.62956121103559	0.0221874073346372	4	2	3	2	59	31	-1.66666666666667	-1.33333333333333	-1.875	+	2000	PROMOTER	BtoA
chr4	140800000	140900000	-0.01746090705	0.01693264573	0.03439355278	chr4 140800000 140900000	chr4	140800000	140900000	-0.01746090705	0.01693264573	chr4	140809648	140811648	Padi3	-1.32010812868073	0.489232812850244	3	1	1	1	14	15	-2	0	1.06666666666667	+	2000	PROMOTER	BtoA
chr4	140800000	140900000	-0.01746090705	0.01693264573	0.03439355278	chr4 140800000 140900000	chr4	140800000	140900000	-0.01746090705	0.01693264573	chr4	140844778	140846778	Padi1	1.1322301432929	0.459210362957692	3	4	1	4	12	23	1.25	2.5	1.84615384615385	+	2000	PROMOTER	BtoA
chr4	140900000	141000000	-0.01746090705	0.01693264573	0.03439355278	chr4 140900000 141000000	chr4	140900000	141000000	-0.01746090705	0.01693264573	chr4	140905344	140907344	Padi2	2.03602866757149	1.79273637110531e-51	2	3	3	4	32	44	1.33333333333333	1.25	1.36363636363636	+	2000	PROMOTER	BtoA
